R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd
5.846175670623779,0.019887924194335938,3.9,3.8533307056099515,0.1077,-0.1004460570053169,0.0,-0.008756244745953268,0.0,0.1075,0.1077,0.0,0.02,0.11,0.11,1.02,11.99
5.875407695770264,0.00894308090209961,3.9,3.890755728123136,0.1077,-0.1011819255548064,-0.0,0.008861845119046308,0.0,0.1075,0.1077,-0.0,0.01,0.11,0.12,1.0,11.99
5.92472767829895,0.018059968948364258,3.9,3.890755728123136,0.1073,-0.1016064651025888,-0.02,0.03567779696201452,0.0,0.1069,0.1073,-0.02,0.02,0.09,0.1,0.93,11.96
5.955762624740601,0.008934974670410156,3.9,3.890755728123136,0.1065,-0.1016064651025888,-0.02,0.039609247322421284,0.0,0.106,0.1065,-0.02,0.01,0.1,0.11,1.0,11.92
6.004994869232178,0.017989158630371094,3.9,3.8860839394934548,0.1058,-0.10070078073398635,-0.02,0.03658005073764122,0.0,0.1053,0.1058,-0.02,0.01,0.11,0.11,1.04,11.88
6.036701917648315,0.009521961212158203,3.9,3.8860839394934548,0.1048,-0.09908753045241321,-0.02,0.03293296413580812,0.0,0.1043,0.1048,-0.02,0.02,0.09,0.09,0.98,11.83
6.085818767547607,0.018446922302246094,3.9,3.8860839394934548,0.1039,-0.09832335926640488,-0.02,0.03330582876177731,0.0,0.1033,0.1039,-0.02,0.01,0.1,0.1,0.98,11.77
6.116560697555542,0.00902104377746582,3.9,3.935141926677288,0.1032,-0.09755918808039656,-0.02,0.049896429077228424,0.0,0.1027,0.1032,-0.02,0.03,0.12,0.11,0.99,11.73
6.165680885314941,0.01793217658996582,3.9,3.935141926677288,0.1027,-0.09637047734660582,-0.0,0.02390245836462407,0.0,0.1024,0.1027,-0.0,0.01,0.12,0.11,0.98,11.71
6.197330713272095,0.00940084457397461,3.9,3.935141926677288,0.1025,-0.09495534552066447,-0.0,0.017284153049783202,0.0,0.1022,0.1025,-0.0,0.02,0.1,0.09,1.0,11.69
6.246697664260864,0.018581867218017578,3.9,3.876529541593982,0.1026,-0.09419117433465614,0.0,-0.008247575684891484,0.0,0.1025,0.1026,0.0,-0.0,0.12,0.11,1.01,11.7
6.277549743652344,0.009268045425415039,3.9,3.876529541593982,0.1032,-0.09376663478687373,0.02,-0.03624084472973044,0.0,0.1032,0.1032,0.02,0.01,0.11,0.1,0.99,11.73
6.326862812042236,0.01839303970336914,3.9,3.876529541593982,0.104,-0.09402135851554318,0.02,-0.03885104861099159,0.0,0.1042,0.104,0.02,-0.01,0.11,0.1,0.98,11.78
6.357630014419556,0.008993148803710938,3.9,3.8521157099083077,0.1055,-0.09557800352407866,0.04,-0.07002899648437957,0.0,0.1058,0.1055,0.04,0.0,0.12,0.11,0.97,11.86
6.407303094863892,0.01836109161376953,3.9,3.8521157099083077,0.107,-0.09755918808039656,0.04,-0.0670784348118412,0.0,0.1075,0.107,0.04,0.04,0.13,0.12,1.0,11.94
6.438068151473999,0.008926153182983398,3.9,3.8950275194199517,0.1089,-0.10030454382272277,0.04,-0.04517493999296867,0.0,0.1094,0.1089,0.04,-0.01,0.13,0.13,1.02,12.04
6.487512111663818,0.018193960189819336,3.9,3.8950275194199517,0.1108,-0.1032763206571996,0.04,-0.03867466623463083,0.0,0.1113,0.1108,0.04,0.02,0.11,0.11,0.93,12.14
6.518314838409424,0.008812904357910156,3.9,3.8950275194199517,0.1125,-0.10548392630566811,0.04,-0.03526067490987033,0.0,0.1131,0.1125,0.04,0.01,0.11,0.12,0.99,12.24
6.577356815338135,0.027621030807495117,3.9,3.8646402648528397,0.1145,-0.10732359767939186,0.05,-0.05940027856841754,0.0,0.1151,0.1145,0.05,0.01,0.12,0.12,1.03,12.34
6.599031686782837,0.009057998657226562,3.9,3.8646402648528397,0.1164,-0.10882363741488968,0.04,-0.04946634510723607,0.0,0.1169,0.1164,0.04,0.02,0.12,0.12,0.99,12.44
6.6488049030303955,0.018674135208129883,3.9,3.8646402648528397,0.118,-0.11066330878861344,0.04,-0.047694930798420625,0.0,0.1184,0.118,0.04,0.01,0.11,0.12,0.97,12.53
6.6791770458221436,0.008893013000488281,3.9,3.926289142964119,0.1195,-0.11295582234663842,0.04,-0.015864511253405433,0.0,0.1199,0.1195,0.04,0.02,0.13,0.13,0.97,12.61
6.729088068008423,0.018774986267089844,3.9,3.926289142964119,0.1209,-0.11527663854118224,0.03,0.0008720679005116833,0.0,0.1212,0.1209,0.03,0.01,0.11,0.11,0.99,12.69
6.759568929672241,0.009100914001464844,3.9,3.926289142964119,0.1218,-0.11635213872889766,0.02,0.01335824469397276,0.0,0.122,0.1218,0.02,0.01,0.1,0.11,0.99,12.75
6.8082451820373535,0.017629146575927734,3.9,3.8912399408222265,0.1222,-0.11666346773060475,0.01,0.008854678824906181,0.0,0.1222,0.1222,0.01,0.0,0.11,0.12,1.01,12.78
6.8395912647247314,0.008781909942626953,3.9,3.8912399408222265,0.1223,-0.11666346773060475,0.0,0.019656518178136406,0.0,0.1222,0.1223,0.0,0.01,0.11,0.11,0.98,12.79
6.889132022857666,0.018164873123168945,3.9,3.8912399408222265,0.1221,-0.11666346773060475,-0.0,0.020639118348567576,0.0,0.1219,0.1221,-0.0,-0.01,0.11,0.12,0.98,12.79
6.920002222061157,0.008882999420166016,3.9,3.8678003582445983,0.122,-0.11626723081934118,-0.0,0.009195344258566829,0.0,0.1218,0.122,-0.0,-0.0,0.1,0.1,0.97,12.79
6.969748258590698,0.018475055694580078,3.9,3.8678003582445983,0.1219,-0.1155596649063705,0.0,0.005942671790631238,0.0,0.1217,0.1219,0.0,0.03,0.12,0.12,0.98,12.78
7.000214099884033,0.008703947067260742,3.9,3.8926850881935917,0.122,-0.1154464543602952,0.0,0.015268460546508433,0.0,0.1219,0.122,0.0,-0.0,0.14,0.14,1.03,12.79
7.049572229385376,0.01790308952331543,3.9,3.8926850881935917,0.1223,-0.11553136226985168,0.01,0.0029633383307622954,0.0,0.1222,0.1223,0.01,0.02,0.12,0.11,0.93,12.81
7.080745220184326,0.008926868438720703,3.9,3.8926850881935917,0.1227,-0.11553136226985168,0.0,0.01228381481594476,0.0,0.1226,0.1227,0.0,0.01,0.11,0.11,0.97,12.83
7.122179985046387,0.010206937789916992,3.9,3.8926850881935917,0.1233,-0.11567287545244581,0.02,-0.01247699993712846,0.0,0.1233,0.1233,0.02,0.01,0.13,0.12,1.01,12.87
7.163041830062866,0.010912895202636719,3.9,3.8926850881935917,0.124,-0.11578608599852112,0.02,-0.015311075346111189,0.0,0.1241,0.124,0.02,0.02,0.13,0.13,1.01,12.91
7.202812194824219,0.010531187057495117,3.9,3.8926850881935917,0.1249,-0.11646534927497297,0.02,-0.016115560522135017,0.0,0.125,0.1249,0.02,0.02,0.13,0.12,0.98,12.96
7.242502927780151,0.010067939758300781,3.9,3.929902492608059,0.1257,-0.1172295204609813,0.02,0.0009319213902285635,0.0,0.1258,0.1257,0.02,0.02,0.13,0.12,0.96,13.01
7.282862901687622,0.010262012481689453,3.9,3.929902492608059,0.1265,-0.11793708637395196,0.02,0.0008723653686950501,0.0,0.1267,0.1265,0.02,0.01,0.13,0.13,0.99,13.06
7.322947025299072,0.010200023651123047,3.9,3.929902492608059,0.127,-0.11822011273914024,0.01,0.011030257336362531,0.0,0.1271,0.127,0.01,0.02,0.11,0.11,0.98,13.09
7.363705158233643,0.010796070098876953,3.9,3.885601009055238,0.1272,-0.11822011273914024,0.0,0.0013929238083444373,0.0,0.1271,0.1272,0.0,-0.0,0.12,0.13,1.02,13.11
7.403532028198242,0.010458946228027344,3.9,3.885601009055238,0.1275,-0.11822011273914024,0.0,-8.554847777419994e-05,0.0,0.1274,0.1275,0.0,-0.0,0.12,0.12,0.97,13.12
7.44399881362915,0.010769844055175781,3.9,3.885601009055238,0.1275,-0.11822011273914024,-0.0,-8.554847777419994e-05,0.0,0.1274,0.1275,-0.0,0.01,0.13,0.14,0.99,13.12
7.483899831771851,0.010516881942749023,3.9,3.8430636340183435,0.1276,-0.11855974437736616,-0.0,-0.017100095058830034,0.0,0.1273,0.1276,-0.0,-0.01,0.13,0.13,0.98,13.11
7.523791551589966,0.010254859924316406,3.9,3.8430636340183435,0.127,-0.11906919183470505,-0.02,0.011788107720670009,0.0,0.1267,0.127,-0.02,0.02,0.1,0.11,0.95,13.09
7.563925743103027,0.010235071182250977,3.9,3.8843655810702065,0.1259,-0.11974845511115689,-0.03,0.049392883234788694,0.0,0.1253,0.1259,-0.03,-0.01,0.11,0.13,1.05,13.02
7.604263782501221,0.010365009307861328,3.9,3.8843655810702065,0.1243,-0.12005978411286398,-0.04,0.07027351821221914,0.0,0.1236,0.1243,-0.04,0.02,0.1,0.11,0.95,12.94
7.644611835479736,0.010549068450927734,3.9,3.8843655810702065,0.1222,-0.11867295492344147,-0.06,0.09593288504080012,0.0,0.1213,0.1222,-0.06,-0.0,0.11,0.12,0.96,12.82
7.684427738189697,0.010194778442382812,3.9,3.8786812990080577,0.1198,-0.1161823229097847,-0.06,0.09239274644121337,0.0,0.1188,0.1198,-0.06,0.01,0.11,0.12,0.99,12.69
7.72466778755188,0.010268926620483398,3.9,3.8786812990080577,0.117,-0.11267279598145015,-0.07,0.09898332186827623,0.0,0.1158,0.117,-0.07,0.03,0.1,0.11,1.02,12.53
7.764873743057251,0.010298013687133789,3.9,3.8786812990080577,0.1138,-0.10919157168963443,-0.08,0.10770288170781285,0.0,0.1125,0.1138,-0.08,0.02,0.11,0.12,1.0,12.36
7.804973840713501,0.010228157043457031,3.9,3.9429051238284454,0.1111,-0.10545562366914928,-0.07,0.11214484782190076,0.0,0.1098,0.1111,-0.07,0.03,0.1,0.09,0.95,12.2
7.845378875732422,0.01046299934387207,3.9,3.9429051238284454,0.1085,-0.10166307037562647,-0.06,0.09325408239111475,0.0,0.1074,0.1085,-0.06,0.01,0.13,0.12,1.0,12.05
7.885891675949097,0.010759830474853516,3.9,3.9429051238284454,0.1061,-0.09789881971862248,-0.06,0.08452286781329275,0.0,0.1051,0.1061,-0.06,0.02,0.08,0.08,0.97,11.92
7.92551851272583,0.010212898254394531,3.9,3.883744073418175,0.103,-0.09470062179199502,-0.07,0.0743885641623718,0.0,0.1019,0.103,-0.07,0.01,0.1,0.1,1.01,11.76
7.965583562850952,0.010122060775756836,3.9,3.883744073418175,0.1004,-0.09170054232099938,-0.06,0.05993613025975056,0.0,0.0993,0.1004,-0.06,-0.0,0.1,0.1,1.0,11.61
8.0061936378479,0.010556936264038086,3.9,3.883744073418175,0.0987,-0.08926651558038025,-0.04,0.03271138789522009,0.0,0.0978,0.0987,-0.04,0.02,0.13,0.11,0.98,11.5
8.046133756637573,0.010343074798583984,3.9,3.8584001034590556,0.0975,-0.08705890993191175,-0.02,-0.0037833015831469294,0.0,0.0969,0.0975,-0.02,-0.01,0.12,0.1,0.99,11.43
8.086933851242065,0.010986089706420898,3.9,3.8584001034590556,0.0972,-0.08640794929197873,-0.0,-0.02871821993212481,0.0,0.0969,0.0972,-0.0,0.02,0.12,0.1,0.95,11.41
8.127874851226807,0.011771917343139648,3.9,3.8584001034590556,0.0975,-0.08688909411279878,0.01,-0.039166661785121154,0.0,0.0975,0.0975,0.01,0.0,0.14,0.12,1.04,11.42
8.166749715805054,0.010483026504516602,3.9,3.897965703133836,0.0987,-0.08821931802918366,0.03,-0.04716160821194209,0.0,0.099,0.0987,0.03,-0.0,0.13,0.11,0.97,11.47
8.206622838973999,0.010191202163696289,3.9,3.897965703133836,0.1002,-0.08991747622031328,0.04,-0.05671329925021099,0.0,0.1007,0.1002,0.04,0.01,0.13,0.12,0.94,11.54
8.24678897857666,0.010189056396484375,3.9,3.86341812776993,0.1022,-0.09212508186878178,0.04,-0.06760411256320198,0.0,0.1028,0.1022,0.04,-0.0,0.13,0.12,1.0,11.64
8.287746906280518,0.010982990264892578,3.9,3.86341812776993,0.1044,-0.09470062179199502,0.05,-0.0763988128631434,0.0,0.1051,0.1044,0.05,0.02,0.13,0.12,1.01,11.75
8.327508687973022,0.010592937469482422,3.9,3.86341812776993,0.1068,-0.09775730653602833,0.05,-0.07217803317211499,0.0,0.1076,0.1068,0.05,0.0,0.13,0.13,1.01,11.87
8.367309808731079,0.010241031646728516,3.9,3.932289942990349,0.109,-0.10112532028176875,0.04,-0.02606257523424963,0.0,0.1097,0.109,0.04,0.03,0.11,0.12,0.94,11.98
8.407432794570923,0.010195016860961914,3.9,3.932289942990349,0.1105,-0.10404049184320793,0.02,0.004401994440361972,0.0,0.1111,0.1105,0.02,0.01,0.12,0.14,1.0,12.05
