R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = manually steer on the roller to see the lateral error estimation
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu,phi_ref,delta_ref
1.8619098663330078,0.012599945068359375,3.9,2.462202758926681,0.0017,-0.005943553668953663,-0.02,0,0.0,0.0015,0.0017,-0.02,0.01,-0.02,-0.01,1.07,5.23,1.5030001905773989,-0.02016559982775201,-0.016048607941932767,-0.01781269532522594,-0.037610866591507884,0.06674153156836843
1.9018349647521973,0.022973060607910156,3.9,2.7874122657617604,0.0008,-0.005547316757690085,-0.02,0,0.0,0.0005,0.0008,-0.02,0.01,0.01,0.02,0.98,5.18,1.6144780938464516,-0.022201405723785407,-0.016613458952882593,-0.018259938231857543,-0.0482341445699729,0.06680589047283371
1.9415428638458252,0.013128995895385742,3.9,2.7874122657617604,0.0004,-0.004641632389087622,-0.01,0,0.0,0.0002,0.0004,-0.01,-0.03,0.01,0.0,0.95,5.15,1.7259555798777193,-0.02425993215283446,-0.01708608812890352,-0.01846375059995775,-0.0482341445699729,0.06680589047283371
1.9813249111175537,0.023622989654541016,3.9,2.7874122657617604,-0.0006,-0.004641632389087622,-0.02,0,0.0,-0.0008,-0.0006,-0.02,0.03,-0.02,-0.02,1.0,5.11,1.8374320805385458,-0.026371145862374705,-0.017558717304924445,-0.018936379775978677,-0.04821377138487015,0.06677762914976398
2.0212438106536865,0.014151811599731445,3.9,2.7874122657617604,-0.0014,-0.0030849873805521393,-0.03,0,0.0,-0.0018,-0.0014,-0.03,-0.0,0.0,0.01,1.09,5.05,1.9489088922284328,-0.028465872185325758,-0.017872841700883192,-0.018788479873660044,-0.04821377138487015,0.06677762914976398
2.0613198280334473,0.02805614471435547,3.9,2.967784734464278,-0.0028,-0.0019811845563178876,-0.03,0,0.0,-0.0032,-0.0028,-0.03,0.03,0.01,0.01,0.99,4.98,2.067599580135069,-0.030682755682550928,-0.018087626576087288,-0.018675650091181467,-0.052975697934744465,0.06473572835025335
2.1014699935913086,0.013625860214233398,3.9,2.967784734464278,-0.004,-0.001669855554610791,-0.03,0,0.0,-0.0044,-0.004,-0.03,0.01,-0.02,-0.02,0.92,4.91,2.1862900710952844,-0.032910158612810256,-0.01826865948280245,-0.01876427913142372,-0.052975697934744465,0.06473572835025335
2.1409389972686768,0.023010969161987305,3.9,2.967784734464278,-0.005,-0.0009056843686024629,-0.02,0,0.0,-0.0054,-0.005,-0.02,0.01,-0.02,-0.02,1.0,4.85,2.3049808475664446,-0.03512229533188006,-0.01836684676613369,-0.018635657262194832,-0.052272404029628704,0.06387473275678876
2.180884838104248,0.011234045028686523,3.9,3.1871006925581433,-0.0065,-0.00019811845563178876,-0.03,0,0.0,-0.0069,-0.0065,-0.03,0.03,0.01,0.01,1.07,4.78,2.4324431809661404,-0.037474078381435516,-0.01838991246382583,-0.018448714745879304,-0.06026551005565494,0.06387473275678876
2.2208549976348877,0.023168087005615234,3.9,3.1871006925581433,-0.0076,0.0010471975511965978,-0.03,0,0.0,-0.008,-0.0076,-0.03,0.02,0.0,-0.0,0.99,4.71,2.5599066549474063,-0.0397632091847068,-0.01826799373873153,-0.017957181576551216,-0.05840252297089937,0.06189560490112152
2.2600879669189453,0.013644218444824219,3.9,3.1871006925581433,-0.0083,0.002575539923213254,-0.01,0,0.0,-0.0086,-0.0083,-0.01,0.01,-0.01,-0.02,0.95,4.67,2.6873718175463717,-0.04195629897462188,-0.017968139096729643,-0.01720370789779283,-0.05840252297089937,0.06189560490112152
2.3007400035858154,0.023454904556274414,3.9,3.416047865682365,-0.0088,0.00475484293516293,-0.0,0,0.0,-0.0088,-0.0088,-0.0,-0.02,0.0,-0.01,1.02,4.65,2.823996322026131,-0.04413749329726419,-0.01737479198094491,-0.015963527529861198,-0.062131665806158594,0.057325790963905256
2.340089797973633,0.013781070709228516,3.9,3.416047865682365,-0.0091,0.007273777585338531,-0.01,0,0.0,-0.0092,-0.0091,-0.01,-0.01,-0.01,-0.02,1.03,4.64,2.9606242499401554,-0.04609252448190957,-0.01646710421078241,-0.014308185732006881,-0.062131665806158594,0.057325790963905256
2.3805129528045654,0.019964933395385742,3.9,3.416047865682365,-0.009,0.010358764965890669,0.0,0,0.0,-0.0089,-0.009,0.0,-0.01,0.01,-0.0,0.99,4.63,3.0972561621423527,-0.0477458245102995,-0.01517442346440561,-0.012099803896609564,-0.0535368108877309,0.04937935476094065
2.420300006866455,0.027512073516845703,3.9,3.416047865682365,-0.0084,0.012821094343028616,0.02,0,0.0,-0.0082,-0.0084,0.02,-0.01,-0.0,-0.02,0.93,4.66,3.2338915568538087,-0.049080644744430614,-0.013574439728034966,-0.00976890194085563,-0.04894491229271219,0.045136955247873055
2.460352897644043,0.013322114944458008,3.9,3.5623618045266814,-0.0075,0.014660765716752368,0.02,0,0.0,-0.007,-0.0075,0.02,-0.01,-0.01,-0.01,1.02,4.71,3.37638221684041,-0.05012295887351876,-0.011666487236829512,-0.007314834100864429,-0.05321969858059793,0.045136955247873055
2.500314950942993,0.022395849227905273,3.9,3.5623618045266814,-0.0064,0.015707963267948967,0.03,0,0.0,-0.0059,-0.0064,0.03,-0.01,0.01,0.01,1.05,4.77,3.518874936438945,-0.05082968624263103,-0.009622233616416254,-0.004959703037786945,-0.045076183286262624,0.0382200255892082
2.5401268005371094,0.01337885856628418,3.9,3.848467287090812,-0.0049,0.01607589754269372,0.04,0,0.0,-0.0043,-0.0049,0.04,0.03,0.01,0.0,0.99,4.84,3.672813111484277,-0.05122843353815427,-0.007362062236933045,-0.0025903022663809573,-0.05259449152977487,0.0382200255892082
2.5799849033355713,0.02313399314880371,3.9,3.848467287090812,-0.0031,0.01607589754269372,0.04,0,0.0,-0.0024,-0.0031,0.04,0.0,0.03,0.02,0.95,4.93,3.8267517945792973,-0.051279253453978525,-0.005101890857449836,-0.0003301308868977485,-0.046493770064039215,0.033779861425711995
2.619745969772339,0.013458967208862305,3.9,3.848467287090812,-0.001,0.01607589754269372,0.05,0,0.0,-0.0002,-0.001,0.05,0.02,-0.0,-0.01,1.0,5.05,3.980690199347872,-0.05098214573049674,-0.002841719477966627,0.0019300404925854608,-0.046493770064039215,0.033779861425711995
2.659576892852783,0.022497892379760742,3.9,3.9265732860487157,0.001,0.01607589754269372,0.05,0,0.0,0.0018,0.001,0.05,0.02,0.01,0.01,1.06,5.16,4.1377517215920605,-0.05031681613066736,-0.0005356771243419057,0.004236082846210182,-0.042713965694705966,0.029807964460379255
2.6996498107910156,0.013673067092895508,3.9,3.9265732860487157,0.0026,0.01607589754269372,0.04,0,0.0,0.0034,0.0026,0.04,-0.0,0.01,0.02,1.01,5.25,4.294811291946216,-0.04928929809848388,0.0017703652292828157,0.006542125199834903,-0.042713965694705966,0.029807964460379255
2.7394919395446777,0.022355079650878906,3.9,3.9265732860487157,0.0045,0.01607589754269372,0.05,0,0.0,0.0053,0.0045,0.05,0.02,0.01,0.01,0.91,5.35,4.451868075194402,-0.047899597098111486,0.004076407582907537,0.008848167553459626,-0.036834860240230645,0.025701217581842222
2.779287815093994,0.013177156448364258,3.9,3.886395042998635,0.0063,0.01607589754269372,0.05,0,0.0,0.0071,0.0063,0.05,-0.01,0.02,0.02,0.99,5.45,4.607314247260715,-0.04616931436942403,0.006358853603694944,0.011130613574247033,-0.03608555698307722,0.025701217581842222
2.8190557956695557,0.022738933563232422,3.9,3.886395042998635,0.0081,0.01607589754269372,0.04,0,0.0,0.0088,0.0081,0.04,0.02,0.0,0.01,1.06,5.55,4.762756065150636,-0.04408423895891732,0.008641299624482351,0.01341305959503444,-0.030272984736018308,0.02155855561090286
2.858761787414551,0.011298179626464844,3.9,3.886395042998635,0.0098,0.015906081723580753,0.04,0,0.0,0.0104,0.0098,0.04,-0.0,0.01,0.02,1.02,5.63,4.918192900486104,-0.04165596605707507,0.010899631751523873,0.015620978011777427,-0.030272984736018308,0.02155855561090286
2.898554801940918,0.024227142333984375,3.9,3.8994488219014105,0.0108,0.01381168662118756,0.03,0,0.0,0.0114,0.0108,0.03,0.02,0.01,0.01,0.97,5.69,5.074148403163297,-0.03900965388548395,0.012867154581340006,0.016966751345255847,-0.02787608595876053,0.01971802741139594
2.9384779930114746,0.013616800308227539,3.9,3.8994488219014105,0.0119,0.013500357619480463,0.03,0,0.0,0.0124,0.0119,0.03,-0.02,0.01,0.01,0.96,5.76,5.230098799756708,-0.03607783094352613,0.01479032278034783,0.01879750024285743,-0.02787608595876053,0.01971802741139594
2.9782559871673584,0.02328205108642578,3.9,3.8994488219014105,0.0129,0.013500357619480463,0.02,0,0.0,0.0133,0.0129,0.02,-0.0,-0.0,0.0,1.01,5.82,5.386043269567846,-0.03284609476487914,0.016713490979355653,0.02072066844186525,-0.024010068285269352,0.016982280824135443
3.0179247856140137,0.013885021209716797,3.9,3.8664708690045786,0.0135,0.013500357619480463,0.02,0,0.0,0.0138,0.0135,0.02,-0.0,0.01,0.01,1.03,5.86,5.5406625128123155,-0.029346839431920946,0.01862039478993931,0.022627572252448908,-0.023605826871181748,0.016982280824135443
