0,48.222,-1.236e-17
0,48.611,-1.236e-17
0,48.999,-1.236e-17
0,49.388,-1.236e-17
0,49.777,-1.236e-17
0,50.166,-1.236e-17
0,50.555,-1.236e-17
0,50.944,-1.236e-17
0,51.333,-1.236e-17
0,51.722,-1.236e-17
0,52.111,-1.236e-17
0,52.499,-1.236e-17
0,52.888,-1.236e-17
0,53.277,-1.236e-17
0,53.666,-1.236e-17
0,54.055,-1.236e-17
0,54.444,-1.236e-17
0,54.833,-1.236e-17
0,55.222,-1.236e-17
0,55.611,-1.236e-17
0,55.999,-1.236e-17
0,56.388,-1.236e-17
0,56.777,-1.236e-17
0,57.166,-1.236e-17
0,57.555,-1.236e-17
0,57.944,-1.236e-17
0,58.333,-1.236e-17
0,58.722,-1.236e-17
0,59.111,-1.236e-17
0,59.499,-1.236e-17
0,59.888,-1.236e-17
0,60.277,-1.236e-17
0,60.666,-1.236e-17
0,61.055,-1.236e-17
0,61.444,-1.236e-17
0,61.833,-1.236e-17
0,62.222,-1.236e-17
0,62.611,-1.236e-17
0,62.999,-1.236e-17
0,63.388,-1.236e-17
0,63.777,-1.236e-17
0,64.166,-1.236e-17
0,64.555,-1.236e-17
0,64.944,-1.236e-17
0,65.333,-1.236e-17
0,65.722,-1.236e-17
0,66.111,-1.236e-17
0,66.499,-1.236e-17
0,66.888,-1.236e-17
0,67.277,-1.236e-17
0,67.666,-1.236e-17
0,68.055,-1.236e-17
0,68.444,-1.236e-17
0,68.833,-1.236e-17
0,69.222,-1.236e-17
0,69.611,-1.236e-17
0,69.999,-1.236e-17
0,70.388,-1.236e-17
0,70.777,-1.236e-17
0,71.166,-1.236e-17
0,71.555,-1.236e-17
0,71.944,-1.236e-17
0,72.333,-1.236e-17
0,72.722,-1.236e-17
0,73.111,-1.236e-17
0,73.499,-1.236e-17
0,73.888,-1.236e-17
0,74.277,-1.236e-17
0,74.666,-1.236e-17
0,75.055,-1.236e-17
0,75.444,-1.236e-17
0,75.833,-1.236e-17
0,76.222,-1.236e-17
0,76.611,-1.236e-17
0,76.999,-1.236e-17
0,77.388,-1.236e-17
0,77.777,-1.236e-17
0,78.166,-1.236e-17
0,78.555,-1.236e-17
0,78.944,-1.236e-17
0,79.333,-1.236e-17
0,79.722,-1.236e-17
0,80.111,-1.236e-17
0,80.499,-1.236e-17
0,80.888,-1.236e-17
0,81.277,-1.236e-17
0,81.666,-1.236e-17
0,82.055,-1.236e-17
0,82.444,-1.236e-17
0,82.833,-1.236e-17
0,83.222,-1.236e-17
0,83.611,-1.236e-17
0,83.999,-1.236e-17
0,84.388,-1.236e-17
0,84.777,-1.236e-17
0,85.166,-1.236e-17
0,85.555,-1.236e-17
0,85.944,-1.236e-17
0,86.333,-1.236e-17
0,86.722,-1.236e-17
0,87.111,-1.236e-17
0,87.499,-1.236e-17
0,87.888,-1.236e-17
0,88.277,-1.236e-17
0,88.666,-1.236e-17
0,89.055,-1.236e-17
0,89.444,-1.236e-17
0,89.833,-1.236e-17
0,90.222,-1.236e-17
0,90.611,-1.236e-17
0,90.999,-1.236e-17
0,91.388,-1.236e-17
0,91.777,-1.236e-17
0,92.166,-1.236e-17
0,92.555,-1.236e-17
0,92.944,-1.236e-17
0,93.333,-1.236e-17
0,93.722,-1.236e-17
0,94.111,-1.236e-17
0,94.499,-1.236e-17
0,94.888,-1.236e-17
0,95.277,-1.236e-17
0,95.666,-1.236e-17
0,96.055,-1.236e-17
0,96.444,-1.236e-17
0,96.833,-1.236e-17
0,97.222,-1.236e-17
0,97.611,-1.236e-17
0,97.999,-1.236e-17
0,98.388,-1.236e-17
0,98.777,-1.236e-17
0,99.166,-1.236e-17
0,99.555,-1.236e-17
0,99.944,-1.236e-17
0,100.33,-1.236e-17
0,100.72,-1.236e-17
0,101.11,-1.236e-17
0,101.5,-1.236e-17
0,101.89,-1.236e-17
0,102.28,-1.236e-17
0,102.67,-1.236e-17
0,103.05,-1.236e-17
0,103.44,-1.236e-17
0,103.83,-1.236e-17
0,104.22,-1.236e-17
0,104.61,-1.236e-17
0,105,-1.236e-17
0,105.39,-1.236e-17
0,105.78,-1.236e-17
0,106.17,-1.236e-17
0,106.55,-1.236e-17
0,106.94,-1.236e-17
0,107.33,-1.236e-17
0,107.72,-1.236e-17
0,108.11,-1.236e-17
0,108.5,-1.236e-17
0,108.89,-1.236e-17
0,109.28,-1.236e-17
0,109.67,-1.236e-17
0,110.05,-1.236e-17
0,110.44,-1.236e-17
0,110.83,-1.236e-17
0,111.22,-1.236e-17
0,111.61,-1.236e-17
0,112,-1.236e-17
0,112.39,-1.236e-17
0,112.78,-1.236e-17
0,113.17,-1.236e-17
0,113.55,-1.236e-17
0,113.94,-1.236e-17
0,114.33,-1.236e-17
0,114.72,-1.236e-17
0,115.11,-1.236e-17
0,115.5,-1.236e-17
0,115.89,-1.236e-17
0,116.28,-1.236e-17
0,116.67,-1.236e-17
