Time (s)	,tdelta (deg)	,Angular velocity (deg/s)
0.7166180610656738,6.943782630875361,9.99995985758168
0.7254531383514404,7.034593426608435,9.99995985758168
0.7344241142272949,7.125404222341508,9.99995985758168
0.7434401512145996,7.22107988213171,9.99995985758168
0.7530779838562012,7.321620405979042,9.99995985758168
0.7624540328979492,7.399458230893105,9.99995985758168
0.7721560001373291,7.490269026626179,9.99995985758168
0.7814569473266602,7.5827014437116285,9.99995985758168
0.7910070419311523,7.681620346206583,9.99995985758168
0.8008890151977539,7.782160870053914,9.99995985758168
0.8091530799865723,7.864863559025106,9.99995985758168
0.8191320896148682,7.967025704224814,9.99995985758168
0.8283309936523438,8.059458121310264,9.99995985758168
0.837306022644043,8.163241887862347,9.99995985758168
0.84604811668396,8.249187819538292,9.99995985758168
0.8548450469970703,8.338376993918988,9.99995985758168
0.8645470142364502,8.450268867232953,9.99995985758168
0.8739070892333984,8.52648507079464,9.99995985758168
0.8828911781311035,8.617295866527712,9.99995985758168
0.8930759429931641,8.735674225251184,9.99995985758168
0.9020891189575195,8.831349885041387,9.99995985758168
0.9109330177307129,8.917295816717331,9.99995985758168
0.9199199676513672,9.003241748393275,9.99995985758168
0.9288949966430664,9.089187680069221,9.99995985758168
0.9375650882720947,9.175133611745164,9.99995985758168
0.9464061260223389,9.259457922068734,9.99995985758168
0.9551610946655273,9.345403853744676,9.99995985758168
0.9653241634368896,9.449187620296762,9.99995985758168
0.9738941192626953,9.539998416029833,9.99995985758168
0.9826641082763672,9.62594434770578,9.99995985758168
0.9914040565490723,9.703782172619842,9.99995985758168
1.0003631114959717,9.797836211057668,9.99995985758168
1.0092661380767822,9.869187550562225,9.99995985758168
1.0181541442871094,9.971349695761933,9.99995985758168
1.0270659923553467,10.063782112847383,9.99995985758168
1.0370380878448486,10.161079393989962,9.99995985758168
1.0468111038208008,10.266484781894421,9.99995985758168
1.0566279888153076,10.349187470865614,9.99995985758168
1.066068172454834,10.469187450941462,9.99995985758168
1.0765161514282227,10.577836081550673,9.99995985758168
1.085571050643921,10.66702525593137,9.99995985758168
1.0943059921264648,10.754592808959691,9.99995985758168
1.1032381057739258,10.84702522604514,9.99995985758168
1.1128880977630615,10.931349536368709,9.99995985758168
1.1210660934448242,11.02378195345416,9.99995985758168
1.1306540966033936,11.129187341358618,9.99995985758168
1.1407411098480225,11.215133273034564,9.99995985758168
1.1499309539794922,11.31729541823427,9.99995985758168
1.159156084060669,11.39675486450071,9.99995985758168
1.1702721118927002,11.523241329986062,9.99995985758168
1.1792399883270264,11.61243050436676,9.99995985758168
1.1888439655303955,11.71297102821409,9.99995985758168
1.1981160640716553,11.805403445299541,9.99995985758168
1.2082829475402832,11.90594396914687,9.99995985758168
1.2182941436767578,12.017835842460837,9.99995985758168
1.2281360626220703,12.105403395489157,9.99995985758168
1.2373430728912354,12.204322297984113,9.99995985758168
1.2468020915985107,12.303241200479068,9.99995985758168
1.2568910121917725,12.402160102974022,9.99995985758168
1.2664129734039307,12.494592520059472,9.99995985758168
1.2762351036071777,12.593511422554426,9.99995985758168
1.2860260009765625,12.698916810458888,9.99995985758168
1.296766996383667,12.8075654410681,9.99995985758168
1.306516170501709,12.891889751391668,9.99995985758168
1.3164520263671875,12.985943789829495,9.99995985758168
1.325613021850586,13.086484313676825,9.99995985758168
1.3343830108642578,13.170808624000394,9.99995985758168
1.343148946762085,13.258376177028715,9.99995985758168
1.3528821468353271,13.365403186285551,9.99995985758168
1.3615190982818604,13.436754525790107,9.99995985758168
1.3710031509399414,13.543781535046945,9.99995985758168
1.380990982055664,13.641078816189523,9.99995985758168
1.3891451358795166,13.738376097332102,9.99995985758168
1.3985791206359863,13.825943650360422,9.99995985758168
1.4077160358428955,13.916754446093496,9.99995985758168
1.4172191619873047,14.015673348588452,9.99995985758168
1.426408052444458,14.096754416207267,9.99995985758168
1.436249017715454,14.18756521194034,9.99995985758168
1.4452860355377197,14.292970599844802,9.99995985758168
1.4543030261993408,14.390267880987379,9.99995985758168
1.4632539749145508,14.479457055368076,9.99995985758168
1.472792148590088,14.576754336510655,9.99995985758168
1.481693983078003,14.651348918719966,9.99995985758168
1.4911019802093506,14.761619170681554,9.99995985758168
1.5007400512695312,14.860538073176508,9.99995985758168
1.5095021724700928,14.95297049026196,9.99995985758168
1.5182671546936035,15.037294800585526,9.99995985758168
1.527148962020874,15.128105596318601,9.99995985758168
1.5366179943084717,15.215673149346921,9.99995985758168
1.5449199676513672,15.304862323727619,9.99995985758168
1.552433967590332,15.371348799175047,9.99995985758168
1.5622889995574951,15.473510944374754,9.99995985758168
1.5710251331329346,15.554592011993572,9.99995985758168
1.579125165939331,15.640537943669512,9.99995985758168
1.5885159969329834,15.736213603459715,9.99995985758168
1.5972850322723389,15.82702439919279,9.99995985758168
1.6063380241394043,15.917835194925864,9.99995985758168
1.6151881217956543,16.010267612011315,9.99995985758168
1.6247811317443848,16.09945678639201,9.99995985758168
1.6348280906677246,16.193510824829836,9.99995985758168
1.6445410251617432,16.295672970029543,9.99995985758168
1.6535229682922363,16.38161890170549,9.99995985758168
1.6624400615692139,16.470808076086186,9.99995985758168
1.672482967376709,16.577835085343022,9.99995985758168
1.6817469596862793,16.66053777431421,9.99995985758168
1.6907739639282227,16.752970191399662,9.99995985758168
1.7006561756134033,16.84702422983749,9.99995985758168
1.7106170654296875,16.963780967208585,9.99995985758168
1.7202420234680176,17.05297014158928,9.99995985758168
1.7292490005493164,17.153510665436613,9.99995985758168
1.738173007965088,17.245943082522064,9.99995985758168
1.7469921112060547,17.33513225690276,9.99995985758168
1.7567260265350342,17.430807916692963,9.99995985758168
1.7659029960632324,17.516753848368907,9.99995985758168
1.7754240036010742,17.614051129511484,9.99995985758168
1.785269021987915,17.719456517415942,9.99995985758168
1.794219970703125,17.80864569179664,9.99995985758168
1.8031339645385742,17.90107810888209,9.99995985758168
1.812716007232666,18.00810511813893,9.99995985758168
1.8223600387573242,18.092429428462495,9.99995985758168
1.831455945968628,18.184861845547946,9.99995985758168
1.841249942779541,18.264321291814383,9.99995985758168
1.8505120277404785,18.381078029185478,9.99995985758168
1.861133098602295,18.496213145204194,9.99995985758168
1.8709039688110352,18.593510426346775,9.99995985758168
1.8791821002960205,18.676213115317967,9.99995985758168
1.8888089656829834,18.7767536391653,9.99995985758168
1.898103952407837,18.861077949488866,9.99995985758168
1.907055139541626,18.94378063846006,9.99995985758168
1.9170491695404053,19.050807647716894,9.99995985758168
1.925995111465454,19.14161844344997,9.99995985758168
1.9347951412200928,19.23729410324017,9.99995985758168
1.9442710876464844,19.321618413563737,9.99995985758168
1.9531049728393555,19.41729407335394,9.99995985758168
1.9638750553131104,19.52432108261078,9.99995985758168
1.9733710289001465,19.613510256991475,9.99995985758168
1.982192039489746,19.69783456731504,9.99995985758168
1.99104905128479,19.79188860575287,9.99995985758168
2.0000600814819336,19.879456158781192,9.99995985758168
2.0094680786132812,19.96215884775238,9.99995985758168
2.017897129058838,20.05945612889496,9.99995985758168
