Time (s)	,tdelta (deg)	,Angular velocity (deg/s)
1.917114019393921,17.44053764480722,9.99995985758168
1.927231788635254,17.53134844054029,9.99995985758168
1.936919927597046,17.63351058574,9.99995985758168
1.9469578266143799,17.72594300282545,9.99995985758168
1.9559698104858398,17.8183754199109,9.99995985758168
1.9649558067321777,17.912429458348726,9.99995985758168
1.9746019840240479,17.995132147319918,9.99995985758168
1.981597900390625,18.071348350881603,9.99995985758168
1.9913208484649658,18.162159146614677,9.99995985758168
2.0009078979492188,18.26269967046201,9.99995985758168
2.0106799602508545,18.36161857295696,9.99995985758168
2.020617961883545,18.444321261928156,9.99995985758168
2.0302278995513916,18.546483407127862,9.99995985758168
2.0401039123535156,18.645402309622817,9.99995985758168
2.0494589805603027,18.734591484003516,9.99995985758168
2.059954881668091,18.841618493260352,9.99995985758168
2.06915283203125,18.916213075469663,9.99995985758168
2.079540967941284,19.015131977964618,9.99995985758168
2.0889430046081543,19.105942773697688,9.99995985758168
2.0993947982788086,19.209726540249775,9.99995985758168
2.1092069149017334,19.321618413563737,9.99995985758168
2.120100975036621,19.423780558763447,9.99995985758168
2.1293489933013916,19.51134811179177,9.99995985758168
2.139488935470581,19.61675349969623,9.99995985758168
2.1479458808898926,19.701077810019793,9.99995985758168
2.1574440002441406,19.78378049899099,9.99995985758168
2.1676127910614014,19.876212916076437,9.99995985758168
2.1767218112945557,19.97188857586664,9.99995985758168
2.188166856765747,20.078915585123475,9.99995985758168
