R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = another validation on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
1.9575488567352295,0.011250019073486328,3.9,2.6275026936105608,0.0041,-0.029632860435211832,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.0,1.0,-0.28,1.846426585820711,-0.015431271785284424,-0.018161931018279644,-0.02695942053453517
2.0291738510131836,0.06997990608215332,3.9,2.85760729270665,0.0042,-0.034953756100751306,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.28,1.9606716610295591,-0.01911011582288448,-0.021811955683930295,-0.03219021264901298
2.074275016784668,0.030279874801635742,3.9,2.85760729270665,0.0041,-0.04007653331065898,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,-0.0,0.0,1.0,-0.28,2.074893877048967,-0.02344098993143192,-0.025997388823227552,-0.03789806078083923
2.1409800052642822,0.06445002555847168,3.9,3.1076089387644696,0.0041,-0.04347284969291822,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.01,0.01,1.0,-0.28,2.199078770972349,-0.02888942340358949,-0.030935124746344286,-0.043845442508835264
2.1813929080963135,0.013203859329223633,3.9,3.1076089387644696,0.0041,-0.04689746871169628,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.01,0.0,0.0,1.0,-0.28,2.323226591779576,-0.03512576005893336,-0.0362623132201884,-0.05019096601548939
2.2207019329071045,0.02799701690673828,3.9,3.1076089387644696,0.0041,-0.048171087355043496,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.01,0.0,1.0,-0.29,2.4473358000021666,-0.042088355869679246,-0.041734366705565774,-0.05604181411786231
2.2603719234466553,0.012432098388671875,3.9,3.3066398909201573,0.0041,-0.04868053481238238,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.01,0.0,1.0,-0.28,2.5793466268644476,-0.05029380407779149,-0.04761854694986558,-0.062077524021005984
2.3000669479370117,0.02210688591003418,3.9,3.3066398909201573,0.0041,-0.04885035063149534,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,-0.0,-0.0,1.0,-0.28,2.711306247679271,-0.059285259108384177,-0.05352328171878488,-0.06803277019663603
2.339257001876831,0.013705015182495117,3.9,3.3066398909201573,0.0041,-0.048906955904533,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.28,2.8432102447184247,-0.0690588640857763,-0.05943486806165957,-0.0739611938448755
2.3789050579071045,0.020411968231201172,3.9,3.5566269157575374,0.0042,-0.04924658754275892,0.0,0,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.28,2.985015014486398,-0.08049386735108469,-0.06583759748466189,-0.08046494888983853
