R=2000," Q=[2000, 10, 100]"," MassCenterhAndb=[0.5195, 0.4964]",Description = A test on the position integration
Time,Calculation Time,Reference Velocity,Measured Velocity,Phi,Delta,Phi Dot,Control Input,Velocity Control Input,phi_roll_comp,phi_uncomp,phi_dot,a_x,ay_roll_comp,ay,az,phi_Gyro_intArd,x,y,psi,nu
2.6888530254364014,0.011751890182495117,3.9,3.9431832484350595,0.0041,-0.0002547237286694427,-0.0,0,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
2.728379964828491,0.0225679874420166,3.9,3.9431832484350595,0.004,-0.0002547237286694427,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.13,0.0,0.0,0.0,0.0
2.7678658962249756,0.013189077377319336,3.9,3.937645010608783,0.004,-0.0002547237286694427,-0.0,0,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.13,0.0,0.0,0.0,0.0
2.807420015335083,0.020611047744750977,3.9,3.937645010608783,0.0039,-0.0002547237286694427,-0.0,0,0.0,0.0039,0.0039,-0.0,-0.0,0.0,0.0,1.0,-0.13,0.0,0.0,0.0,0.0
2.8469979763031006,0.011430025100708008,3.9,3.937645010608783,0.0039,-0.0002547237286694427,0.0,0,0.0,0.0039,0.0039,0.0,-0.0,0.0,0.0,1.0,-0.13,0.0,0.0,0.0,0.0
2.8865740299224854,0.02060103416442871,3.9,3.9597303342615864,0.0039,-0.0002547237286694427,0.0,0,0.0,0.0039,0.0039,0.0,-0.0,0.01,0.01,1.0,-0.13,0.0,0.0,0.0,0.0
2.9262170791625977,0.011647939682006836,3.9,3.9597303342615864,0.004,-0.0002547237286694427,0.0,0,0.0,0.004,0.004,0.0,-0.0,0.01,0.01,1.0,-0.13,0.0,0.0,0.0,0.0
2.96577787399292,0.022696971893310547,3.9,3.9597303342615864,0.004,-0.0002547237286694427,0.0,0,0.0,0.0041,0.004,0.0,-0.0,0.01,0.0,1.0,-0.13,0.0,0.0,0.0,0.0
3.0053300857543945,0.012274026870727539,3.9,3.9282120895904726,0.0041,-0.0002547237286694427,0.0,0,0.0,0.0041,0.0041,0.0,-0.0,0.0,0.0,1.0,-0.12,0.0,0.0,0.0,0.0
3.0525100231170654,0.022266149520874023,3.9,3.9282120895904726,0.0042,-0.0002547237286694427,0.0,-0.01946552376197812,0.0,0.0043,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.12,0.15712848259538198,-1.762272242724978e-05,-3.655192143366042e-05,-0.00011215485609149092
3.0923678874969482,0.013623237609863281,3.9,3.9282120895904726,0.0042,-0.0002547237286694427,0.0,-0.019514097288317076,0.0,0.0042,0.0042,0.0,-0.0,0.01,0.01,1.0,-0.12,0.3142569644416544,-4.098879279226499e-05,-7.310384286732084e-05,-0.00014870677752515133
3.13234806060791,0.022940874099731445,3.9,3.9903769168616035,0.0042,-0.0002547237286694427,-0.0,-0.018744117488379,0.0,0.0042,0.0042,-0.0,-0.0,0.01,0.01,1.0,-0.12,0.47387203835992986,-7.065120216627656e-05,-0.00011023420656186957,-0.00018583714121970005
3.172060966491699,0.012789011001586914,3.9,3.9903769168616035,0.0042,-0.0002547237286694427,-0.0,-0.018744117488379,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.0,1.0,-0.12,0.6334871110668014,-0.00010624017726419693,-0.0001473645702564183,-0.00022296750491424878
3.211946964263916,0.02187180519104004,3.9,3.945207153796398,0.0042,-0.0002547237286694427,-0.0,-0.019444768264248086,0.0,0.0042,0.0042,-0.0,-0.01,0.01,0.01,1.0,-0.12,0.7912953918979587,-0.00014721944829185934,-0.00018407463036422544,-0.00025967756502205593
3.2516629695892334,0.012609004974365234,3.9,3.945207153796398,0.0042,-0.0002547237286694427,0.0,-0.019444768264248086,0.0,0.0042,0.0042,0.0,-0.01,0.01,0.01,1.0,-0.12,0.949103671118431,-0.00019399187076542964,-0.0002207846904720326,-0.0002963876251298631
3.291382074356079,0.021336078643798828,3.9,3.945207153796398,0.0042,-0.0002547237286694427,0.0,-0.019543272867251788,0.0,0.0042,0.0042,0.0,-0.01,0.0,0.0,1.0,-0.12,1.1069119485155514,-0.000246557444621876,-0.00025749475057983975,-0.00033309768523767023
3.331054925918579,0.013573169708251953,3.9,3.9050867144903956,0.0043,-0.0002547237286694427,-0.0,-0.020594380604055725,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.12,1.2631154064357024,-0.0003042643820003409,-0.0002938314909401508,-0.0003694344255979813
3.3707330226898193,0.021715879440307617,3.9,3.9050867144903956,0.0043,-0.0002547237286694427,-0.0,-0.020594380604055725,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.12,1.4193188621558492,-0.0003676472438332872,-0.0003301682313004619,-0.0004057711659582924
3.4104909896850586,0.014235973358154297,3.9,3.9050867144903956,0.0043,-0.0002547237286694427,-0.0,-0.020697039040616184,0.0,0.0043,0.0043,-0.0,-0.0,0.0,0.0,1.0,-0.12,1.575522315469747,-0.0004367060300370267,-0.000366504971660773,-0.00044210790631860346
3.4498560428619385,0.0231170654296875,3.9,3.9384604599228843,0.0042,-0.0002547237286694427,-0.0,-0.019781005763652965,0.0,0.0042,0.0042,-0.0,0.0,0.0,0.01,1.0,-0.12,1.7330607158122457,-0.0005121283623668621,-0.00040315225394019986,-0.00047875518859803035
3.4897079467773438,0.011919975280761719,3.9,3.9384604599228843,0.0042,-0.00011321054607530787,-0.0,-0.020340549586487934,0.0,0.0042,0.0042,-0.0,0.0,0.01,0.01,1.0,-0.12,1.8905991180420676,-0.0005834997601023175,-0.0004194399347079457,-0.0004530412384685093
3.529484987258911,0.021442890167236328,3.9,3.9384604599228843,0.0042,0.0002830263651882697,0.0,-0.022463040084058312,0.0,0.0042,0.0042,0.0,0.0,0.01,0.01,1.0,-0.12,2.0481375295972164,-0.000629929083665998,-0.00037872073199596756,-0.0002947174708764176
3.574902057647705,0.011116981506347656,3.9,3.906864828953919,0.0042,0.0002830263651882697,-0.0,-0.02196881595015701,0.0,0.0042,0.0042,-0.0,-0.0,0.0,0.01,1.0,-0.12,2.204412117701361,-0.0006696736083690945,-0.0003383281921806542,-0.0002543249310611043
3.6178369522094727,0.04111003875732422,3.9,3.906864828953919,0.0041,0.00033963163822592357,-0.0,-0.021609858860916098,0.0,0.0041,0.0041,-0.0,-0.0,0.0,0.0,1.0,-0.12,2.3606867080668033,-0.0006992178247160496,-0.0002898571439080608,-0.0001890532294846265
3.65773606300354,0.024595022201538086,3.9,3.969195852255258,0.004,0.00045284218430123146,-0.0,-0.021048259399733052,0.0,0.004,0.004,-0.0,-0.0,0.0,0.0,1.0,-0.13,2.5194545415169616,-0.0007134740273361982,-0.0002241979867835708,-8.979276388695735e-05
3.6965019702911377,0.02358388900756836,3.9,3.969195852255258,0.004,0.0006509606399330202,-0.0,-0.02133335638055699,0.0,0.0039,0.004,-0.0,-0.0,0.01,0.01,1.0,-0.13,2.6782223752881382,-0.0007034090074514568,-0.00012981294244609318,6.339457831089495e-05
3.7367138862609863,0.013941049575805664,3.9,3.969195852255258,0.004,0.0009056843686024629,-0.0,-0.02270411654859899,0.0,0.004,0.004,-0.0,-0.01,0.0,0.0,1.0,-0.13,2.8369902035777117,-0.0006604915394026412,1.5053951734691497e-06,0.0002703158912346088
3.776664972305298,0.021840810775756836,3.9,3.934680295930244,0.004,0.0010471975511965978,0.0,-0.022666597722517515,0.0,0.004,0.004,0.0,-0.01,0.01,0.01,1.0,-0.13,2.994377398557543,-0.0005876473819537826,0.0001520218838597548,0.0004628340460400709
3.816417932510376,0.01256704330444336,3.9,3.934680295930244,0.0041,0.0010755001877154247,0.0,-0.02329737385889459,0.0,0.0041,0.0041,0.0,-0.01,0.01,0.01,1.0,-0.13,3.15176457957446,-0.0004891514989330442,0.0003066063884404229,0.0006258188851577264
3.856142044067383,0.02388906478881836,3.9,3.934680295930244,0.0042,0.0010755001877154247,0.0,-0.02330581361972657,0.0,0.0042,0.0042,0.0,-0.01,0.0,0.0,1.0,-0.13,3.3091517434849487,-0.0003663259977812031,0.000461190893021091,0.0007804033897383946
3.8958189487457275,0.012521028518676758,3.9,3.8982128112442562,0.0042,0.0010755001877154247,0.0,-0.0236251168215042,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.12,3.4650801879869055,-0.00022075814981540427,0.0006143426743232458,0.0009335551710405493
3.9355239868164062,0.022163867950439453,3.9,3.8982128112442562,0.0042,0.0010755001877154247,0.0,-0.023195740697982827,0.0,0.0042,0.0042,0.0,-0.0,0.0,0.0,1.0,-0.12,3.6210086083662,-5.130958461899314e-05,0.0007674944556254007,0.0010867069523427043
3.975243091583252,0.013072013854980469,3.9,3.8982128112442562,0.0043,0.0010755001877154247,0.0,-0.023469596063855538,0.0,0.0043,0.0043,0.0,-0.0,0.01,0.01,1.0,-0.12,3.7769370009654577,0.00014201969383353488,0.0009206462369275555,0.001239858733644859
4.015027046203613,0.0244140625,3.9,3.9237670875237574,0.0043,0.0010755001877154247,0.0,-0.023251166613843653,0.0,0.0043,0.0043,0.0,-0.0,0.0,0.0,1.0,-0.12,3.9338875319671547,0.00036081114896125614,0.0010748019867459504,0.0013940144834632539
4.055553913116455,0.013364076614379883,3.9,3.9237670875237574,0.0043,0.0010755001877154247,0.0,-0.022820716222133944,0.0,0.0043,0.0043,0.0,0.0,0.0,0.0,1.0,-0.12,4.090838027376005,0.0006037974281844321,0.0012289577365643452,0.0015481702332816487
