R=1," Q=[10, -9, -9, 10]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,pot
1.90405,0.00709,4.01401,0.06419,0.01497,-0.00364,0.00000,0.03422,-0.01122,1.02425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01022,0.00353,0.00000,0.00000
1.92096,0.00912,4.01401,0.06105,0.01497,-0.02746,0.00000,0.02678,0.00988,0.99887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01104,0.00352,0.00000,0.00000
1.93529,0.00687,4.01401,0.05921,0.01497,-0.03449,0.00000,-0.01586,0.02873,0.85918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01118,0.00347,0.00000,0.00000
1.94924,0.00728,4.01401,0.05671,0.01500,-0.04487,0.00000,0.01928,0.01867,0.85040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01141,0.00341,0.00000,0.00000
1.96300,0.00703,4.29275,0.05390,0.01528,-0.05648,0.00000,0.06911,0.01385,1.01114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00956,0.00277,0.00000,0.00000
1.98286,0.00901,4.29275,0.05319,0.01650,-0.06839,0.00000,0.17885,0.07540,1.15016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01017,0.00282,0.00000,0.00000
2.00041,0.00834,23.18937,0.05377,0.01862,-0.05984,0.00000,0.04447,0.09620,1.10081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00049,0.00007,0.00000,0.00000
2.01641,0.00797,23.18937,0.05285,0.02060,-0.05510,0.00000,0.00079,0.04544,0.88377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00053,0.00007,0.00000,0.00000
2.03244,0.00853,23.18937,0.04573,0.02225,-0.06060,0.00000,0.05020,-0.06332,0.88053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00056,0.00006,0.00000,0.00000
2.04778,0.00696,23.18937,0.04585,0.02335,-0.07847,0.00000,-0.02025,0.07387,1.03346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00061,0.00006,0.00000,0.00000
2.06036,0.00508,23.18937,0.05331,0.02377,-0.09053,0.00000,0.20423,0.24778,1.09745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00063,0.00007,0.00000,0.00000
2.07602,0.00784,23.18937,0.05294,0.02380,-0.05128,0.00000,0.10785,0.06112,1.00321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00059,0.00007,0.00000,0.00000
2.09538,0.00914,23.18937,0.04909,0.02380,-0.03830,0.00000,0.04538,-0.00872,0.87413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00058,0.00006,0.00000,0.00000
2.11730,0.00964,23.18937,0.04979,0.02380,-0.06808,0.00000,-0.02538,0.09797,1.06597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00061,0.00007,0.00000,0.00000
2.13626,0.00879,23.18937,0.05342,0.02380,-0.04487,0.00000,0.07100,0.16153,1.16559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00058,0.00007,0.00000,0.00000
2.15099,0.00814,4.43218,0.05649,0.02380,-0.03464,0.00000,0.01696,0.13444,1.07891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00934,0.00268,0.00000,0.00000
2.16682,0.00865,4.43218,0.05267,0.02380,-0.02853,0.00000,-0.12694,-0.01019,0.94892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00880,0.00251,0.00000,0.00000
2.18094,0.00599,4.43218,0.05091,0.02358,-0.02410,0.00000,0.09681,0.02483,1.00321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00846,0.00242,0.00000,0.00000
2.19972,0.00755,4.43218,0.05446,0.02222,-0.03449,0.00000,0.01616,0.13786,1.02315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00894,0.00258,0.00000,0.00000
2.21512,0.00694,4.43218,0.05504,0.02049,-0.00730,0.00000,-0.09913,0.05960,0.86815,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00770,0.00246,0.00000,0.00000
2.22828,0.00529,4.43218,0.05167,0.01837,-0.01188,0.00000,-0.01525,-0.00787,0.86004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00729,0.00231,0.00000,0.00000
2.24314,0.00738,4.43218,0.05005,0.01636,-0.01769,0.00000,-0.03032,0.02214,0.92830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00709,0.00224,0.00000,0.00000
2.25951,0.00830,4.43218,0.05200,0.01407,-0.02364,0.00000,0.00482,0.11078,1.13753,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00714,0.00231,0.00000,0.00000
2.27644,0.00704,4.43218,0.05534,0.01259,-0.01097,0.00000,-0.09571,0.13408,1.08745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00671,0.00235,0.00000,0.00000
2.29334,0.00822,4.43218,0.05124,0.01160,0.01698,0.00000,-0.03459,-0.02916,0.89670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00517,0.00206,0.00000,0.00000
2.31008,0.00797,4.43218,0.05210,0.01146,0.00507,0.00000,-0.06216,0.05697,0.84589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00567,0.00214,0.00000,0.00000
2.32270,0.00619,4.43218,0.05311,0.01146,-0.01540,0.00000,0.06460,0.08668,1.12740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00653,0.00227,0.00000,0.00000
2.34102,0.00706,3.87099,0.05437,0.01146,-0.00043,0.00000,0.05014,0.08461,1.07580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00940,0.00327,0.00000,0.00000
2.36031,0.00771,3.87099,0.05207,0.01146,0.00721,0.00000,0.07302,0.00543,0.93629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00868,0.00309,0.00000,0.00000
2.37682,0.00757,3.87099,0.04626,0.01146,-0.02166,0.00000,0.08369,-0.05203,0.90109,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00949,0.00297,0.00000,0.00000
2.39157,0.00710,3.87099,0.04170,0.01146,-0.02685,0.00000,0.09766,-0.03794,0.99820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00917,0.00276,0.00000,0.00000
2.40605,0.00761,3.87099,0.04523,0.01146,-0.04059,0.00000,-0.02263,0.13280,1.06549,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01040,0.00305,0.00000,0.00000
2.42321,0.00917,3.87099,0.04027,0.01146,-0.02593,0.00000,0.08223,-0.04587,1.01437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00893,0.00267,0.00000,0.00000
2.43657,0.00634,3.87099,0.04260,0.01146,-0.02502,0.00000,0.05350,0.08705,0.93269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00919,0.00280,0.00000,0.00000
2.45475,0.00843,3.87099,0.04216,0.01146,-0.04395,0.00000,0.01354,0.05386,1.09300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01017,0.00290,0.00000,0.00000
2.46751,0.00526,3.87099,0.04603,0.01146,-0.03998,0.00000,0.06606,0.14176,1.08537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01047,0.00309,0.00000,0.00000
2.47983,0.00508,3.87099,0.04676,0.01146,-0.03051,0.00000,0.06106,0.06801,0.99955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01005,0.00306,0.00000,0.00000
2.49728,0.00765,3.87099,0.04640,0.01146,-0.02441,0.00000,-0.03611,0.03660,0.77738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00966,0.00300,0.00000,0.00000
2.51403,0.00979,3.87099,0.04142,0.01146,-0.03250,0.00000,0.11035,-0.04008,0.93812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00944,0.00278,0.00000,0.00000
2.52983,0.00931,4.16622,0.04042,0.01146,-0.03846,0.00000,0.16964,0.03398,1.07055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00766,0.00224,0.00000,0.00000
2.54424,0.00708,4.16622,0.04258,0.01146,-0.03983,0.00000,0.00775,0.11035,1.14631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00794,0.00234,0.00000,0.00000
2.55830,0.00764,4.16622,0.04743,0.01146,-0.00257,0.00000,0.01049,0.13054,0.92348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00676,0.00236,0.00000,0.00000
2.57125,0.00548,4.16622,0.04081,0.01146,-0.00012,0.00000,-0.00146,-0.07546,0.88572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00598,0.00205,0.00000,0.00000
2.58690,0.00828,4.16622,0.04215,0.01146,-0.01326,0.00000,-0.07296,0.07174,1.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00671,0.00218,0.00000,0.00000
2.60113,0.00729,4.16622,0.04233,0.01138,-0.02517,0.00000,0.10468,0.06259,1.17224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00724,0.00225,0.00000,0.00000
2.61949,0.00731,4.16622,0.04816,0.01121,0.00262,0.00000,0.07125,0.15970,0.99955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00656,0.00236,0.00000,0.00000
2.63542,0.00711,4.16622,0.04116,0.01118,0.02446,0.00000,-0.00372,-0.08101,0.81344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00487,0.00193,0.00000,0.00000
2.64891,0.00508,4.16622,0.03266,0.01118,0.00889,0.00000,0.00891,-0.11560,0.87608,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00471,0.00163,0.00000,0.00000
2.66668,0.00747,4.16622,0.03646,0.01118,-0.01753,0.00000,-0.00464,0.12578,1.09239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00628,0.00194,0.00000,0.00000
2.67932,0.00615,4.16622,0.03985,0.01118,-0.00104,0.00000,0.00701,0.11907,1.13655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00588,0.00201,0.00000,0.00000
2.69590,0.00707,4.16622,0.03820,0.01118,0.02187,0.00000,-0.00006,0.00006,0.96722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00469,0.00181,0.00000,0.00000
2.71567,0.00836,3.73392,0.03492,0.01118,0.00889,0.00000,-0.04441,-0.02983,0.96850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00706,0.00236,0.00000,0.00000
2.73304,0.00844,3.73392,0.03679,0.01109,-0.00639,0.00000,0.06143,0.08308,1.11246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00826,0.00260,0.00000,0.00000
2.75186,0.00877,3.73392,0.03922,0.01084,0.01148,0.00000,0.05185,0.08613,1.05201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00749,0.00260,0.00000,0.00000
2.76823,0.00791,3.73392,0.03806,0.01067,0.01622,0.00000,-0.00744,0.01013,0.88175,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00699,0.00248,0.00000,0.00000
2.78244,0.00701,3.73392,0.04026,0.01067,-0.00180,0.00000,0.00933,0.07290,0.87999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00843,0.00276,0.00000,0.00000
2.79812,0.00749,3.73392,0.03708,0.01067,-0.01173,0.00000,0.01135,-0.02220,1.09922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00855,0.00265,0.00000,0.00000
2.81258,0.00674,3.73392,0.04119,0.01067,-0.00959,0.00000,0.07210,0.13823,1.12344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00905,0.00288,0.00000,0.00000
2.82999,0.00923,3.73392,0.03796,0.01067,0.00675,0.00000,0.00421,-0.02574,1.00985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00755,0.00255,0.00000,0.00000
2.84644,0.00805,3.73392,0.04396,0.01067,0.02034,0.00000,-0.00433,0.12548,0.81764,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00764,0.00281,0.00000,0.00000
2.86254,0.00824,3.73392,0.04095,0.01067,0.01056,0.00000,0.08577,-0.02007,1.00601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00778,0.00270,0.00000,0.00000
2.87699,0.00674,3.73392,0.04416,0.01067,-0.00547,0.00000,-0.06045,0.11785,1.09727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00925,0.00303,0.00000,0.00000
2.89490,0.00999,3.73392,0.04624,0.01067,0.02141,0.00000,0.10998,0.07558,0.95465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00793,0.00294,0.00000,0.00000
2.90864,0.00655,3.92888,0.04307,0.01067,0.02400,0.00000,0.06484,-0.02220,0.94178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00608,0.00236,0.00000,0.00000
2.92333,0.00725,3.92888,0.04226,0.01067,0.01072,0.00000,0.06161,0.02391,0.99393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00668,0.00240,0.00000,0.00000
2.94005,0.00909,3.92888,0.04346,0.01067,-0.00318,0.00000,0.04410,0.07491,1.11069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00757,0.00256,0.00000,0.00000
2.95439,0.00745,3.92888,0.04615,0.01067,0.00629,0.00000,0.06454,0.09656,1.00662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00741,0.00264,0.00000,0.00000
2.97018,0.00767,3.92888,0.03772,0.01067,0.01026,0.00000,-0.07967,-0.10559,0.83387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.00217,0.00000,0.00000
2.98473,0.00809,3.92888,0.03425,0.01067,0.00430,0.00000,-0.05337,-0.02910,0.88316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00601,0.00202,0.00000,0.00000
2.99901,0.00738,3.92888,0.03763,0.01067,-0.01341,0.00000,0.07338,0.11267,1.06384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00737,0.00232,0.00000,0.00000
3.01516,0.00722,3.92888,0.03817,0.01067,-0.00180,0.00000,0.02867,0.05734,1.16968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00683,0.00227,0.00000,0.00000
3.03645,0.01249,3.92888,0.04869,0.01067,0.01316,0.00000,-0.00451,0.14786,1.01717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00736,0.00272,0.00000,-0.09000
3.05924,0.01214,3.92888,0.04887,0.01098,0.02981,0.00000,-0.06179,0.03093,0.81252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00656,0.00263,0.00000,-0.08000
3.08813,0.01274,4.15472,0.05163,0.01118,0.00934,0.00000,0.09589,0.11517,1.15205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00666,0.00250,0.00000,-0.06000
3.10924,0.01285,4.15472,0.05393,0.01293,0.02904,0.00000,-0.03934,0.08363,0.96551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00630,0.00253,0.00000,-0.07000
3.13000,0.01283,4.15472,0.04924,0.01514,0.03424,0.00000,0.01202,-0.04843,0.89597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00594,0.00233,0.00000,-0.09000
3.15137,0.01289,4.15472,0.05149,0.01752,0.00446,0.00000,-0.01427,0.10425,1.12685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00791,0.00264,0.00000,-0.05000
3.17731,0.01444,4.15472,0.05063,0.02066,0.03775,0.00000,0.03886,0.01476,0.89072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00683,0.00248,0.00000,-0.07000
3.19675,0.01268,4.15472,0.04244,0.02349,0.01454,0.00000,-0.06789,-0.10321,0.86419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00751,0.00230,0.00000,-0.08000
3.21927,0.01194,4.15472,0.04514,0.02559,-0.02150,0.00000,0.07338,0.12603,1.17303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00975,0.00265,0.00000,-0.07000
3.24660,0.01110,4.15472,0.04537,0.02887,-0.00959,0.00000,0.01037,0.05222,0.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00977,0.00266,0.00000,-0.08000
3.27169,0.01108,4.15472,0.04222,0.02975,-0.03830,0.00000,0.06509,0.00061,1.02559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01089,0.00269,0.00000,-0.07000
3.29271,0.01187,3.73928,0.04176,0.03071,-0.05357,0.00000,0.04605,0.05935,1.09812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01576,0.00379,0.00000,-0.08000
3.31607,0.01349,3.73928,0.03675,0.03241,-0.03937,0.00000,0.07643,-0.03770,0.88169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01447,0.00342,0.00000,-0.08000
3.33664,0.01285,3.73928,0.03550,0.03255,-0.05709,0.00000,0.10059,0.03745,1.03651,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01538,0.00349,0.00000,-0.06000
3.35792,0.01311,3.73928,0.03291,0.03252,-0.06778,0.00000,0.03184,0.01104,1.12301,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01563,0.00341,0.00000,-0.08000
3.37974,0.01284,3.73928,0.03592,0.03269,-0.06319,0.00000,-0.01055,0.10907,0.91958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01585,0.00357,0.00000,-0.08000
3.39954,0.01263,3.73928,0.03465,0.03326,-0.05571,0.00000,0.07027,0.03190,0.92696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01531,0.00344,0.00000,-0.08000
3.42424,0.01261,3.73928,0.03444,0.03309,-0.06640,0.00000,-0.01098,0.06722,1.08598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01590,0.00351,0.00000,-0.07000
3.44541,0.01227,3.73928,0.03493,0.03300,-0.06243,0.00000,-0.04380,0.06015,0.89774,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01571,0.00351,0.00000,-0.08000
3.46847,0.01319,3.90365,0.03010,0.03227,-0.06014,0.00000,0.13493,-0.03666,0.99778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01302,0.00278,0.00000,-0.06000
3.48898,0.01115,3.90365,0.03242,0.03105,-0.07801,0.00000,0.03105,0.13036,1.18791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01406,0.00300,0.00000,-0.08000
3.51015,0.01220,3.90365,0.02790,0.03071,-0.06762,0.00000,-0.09205,-0.03355,1.05146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01286,0.00268,0.00000,-0.08000
3.53100,0.01085,3.90365,0.01620,0.02983,-0.07129,0.00000,-0.01659,-0.14793,0.83259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01138,0.00205,0.00000,-0.08000
3.55196,0.01178,3.90365,0.01585,0.02861,-0.08335,0.00000,-0.06307,0.04490,1.06360,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01176,0.00209,0.00000,-0.07000
3.57379,0.01369,3.90365,0.01465,0.02723,-0.08244,0.00000,0.03843,0.02562,1.05475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01130,0.00198,0.00000,-0.07000
3.59812,0.01206,3.90365,0.01040,0.02513,-0.07358,0.00000,-0.09974,-0.03026,0.82564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00990,0.00165,0.00000,-0.07000
3.61814,0.01298,3.90365,0.01037,0.02253,-0.06854,0.00000,0.03971,0.03642,0.99936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00915,0.00155,0.00000,-0.07000
3.63936,0.01292,3.90365,0.01250,0.02086,-0.08473,0.00000,0.05289,0.08936,1.02132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00998,0.00174,0.00000,-0.06000
3.66584,0.01219,4.16942,0.00832,0.02015,-0.05907,0.00000,-0.00360,-0.03843,0.97545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00675,0.00108,0.00000,-0.08000
3.68482,0.01213,4.16942,0.00896,0.01913,-0.06991,0.00000,0.05033,0.04782,1.10184,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00713,0.00114,0.00000,-0.08000
3.70500,0.01227,4.16942,0.01083,0.01667,-0.06396,0.00000,0.01043,0.07747,1.04896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00666,0.00115,0.00000,-0.08000
3.72980,0.01147,4.16942,0.00432,0.01381,-0.02746,0.00000,0.08223,-0.09193,0.85699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00391,0.00061,0.00000,-0.08000
3.75877,0.01506,4.16942,0.00501,0.01101,-0.06014,0.00000,0.03550,0.05008,1.07878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00498,0.00076,0.00000,-0.06000
3.78026,0.01310,4.16942,0.00557,0.01177,-0.02746,0.00000,0.01861,0.02959,1.04603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00370,0.00062,0.00000,-0.09000
3.80118,0.01356,4.16942,0.00406,0.01359,-0.02654,0.00000,-0.01739,-0.01269,0.89237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00380,0.00059,0.00000,-0.08000
3.82269,0.01272,4.16942,0.00575,0.01424,-0.03235,0.00000,0.09681,0.05893,1.12606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00434,0.00070,0.00000,-0.08000
3.84399,0.01268,3.72917,0.00463,0.01579,-0.02166,0.00000,-0.02641,-0.00854,1.04572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00521,0.00088,0.00000,-0.08000
3.86677,0.01355,3.72917,0.00172,0.01718,-0.02441,0.00000,0.06564,-0.03831,0.87492,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00520,0.00076,0.00000,-0.07000
3.89018,0.01204,3.72917,0.00214,0.01843,-0.05251,0.00000,0.01458,0.03983,1.15809,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00724,0.00105,0.00000,-0.08000
3.90935,0.01134,3.72917,0.00308,0.01930,-0.04166,0.00000,-0.00964,0.03599,0.98137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00690,0.00104,0.00000,-0.08000
3.93439,0.01417,3.72917,0.00437,0.01961,-0.05067,0.00000,-0.02403,0.04246,0.81459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00771,0.00121,0.00000,-0.08000
3.95712,0.01249,3.72917,-0.00070,0.01961,-0.05785,0.00000,-0.04496,-0.08162,1.13064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00737,0.00095,0.00000,-0.08000
3.97728,0.01223,3.72917,-0.00103,0.02004,-0.02822,0.00000,-0.00988,0.00372,1.02944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00559,0.00070,0.00000,-0.07000
3.99814,0.01162,3.72917,-0.00140,0.01993,-0.02624,0.00000,-0.13158,0.00171,0.78001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00538,0.00066,0.00000,-0.08000
4.01733,0.01275,3.72917,-0.00425,0.01876,-0.03662,0.00000,0.05618,-0.04557,0.99924,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00535,0.00054,0.00000,-0.07000
4.03915,0.01314,3.90240,0.00185,0.01834,-0.01036,0.00000,0.07576,0.14585,1.18511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00416,0.00060,0.00000,-0.07000
