R=1," Q=[10, -9, -9, 10]"," MassCenterhAndb=[0.5195, 0.4964]",Description = 
Time,Calculation Time,Measured Velocity,Phi,Delta,Phi Dot,Control Input,a_x,ay,az,x,y,psi,nu,phi_ref,delta_ref,delta_ctrl_ref,x1_ref,x2_ref,x1,x2,delta_k,pot
27.88299,0.01216,3.89860,-0.04427,-0.04517,-0.15575,0.00000,0.09211,0.01604,1.13070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00563,-0.00237,0.00000,-0.06000
27.91048,0.01181,3.89860,-0.04246,-0.05157,-0.14948,0.00000,-0.03141,0.05722,0.80221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00691,-0.00247,0.00000,-0.07000
27.93753,0.01264,3.89860,-0.04373,-0.05743,-0.14002,0.00000,0.14359,0.00146,1.07207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00866,-0.00274,0.00000,-0.09000
27.96462,0.01208,3.89860,-0.03839,-0.06235,-0.11543,0.00000,-0.02824,0.12200,0.97490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01019,-0.00273,0.00000,-0.08000
27.99324,0.01272,3.89860,-0.02651,-0.06812,0.01682,0.00000,-0.01629,0.16757,0.87065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01685,-0.00314,0.00000,-0.07000
28.01956,0.01303,4.11366,-0.01590,-0.07302,0.08462,0.00000,0.16647,0.17489,1.20005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01776,-0.00268,0.00000,-0.08000
28.04420,0.01228,4.11366,-0.01768,-0.07197,0.13578,0.00000,-0.00744,-0.11566,1.03383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02014,-0.00302,0.00000,-0.08000
28.07078,0.01282,4.11366,-0.00799,-0.06433,0.22710,0.00000,0.05667,0.06027,1.02779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02208,-0.00293,0.00000,-0.08000
28.09779,0.01224,4.11366,-0.00961,-0.05561,0.29598,0.00000,0.10773,-0.20441,1.03755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02399,-0.00322,0.00000,-0.07000
28.12350,0.01218,4.11366,-0.00332,-0.04438,0.28406,0.00000,0.02574,-0.02330,0.87016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02091,-0.00263,0.00000,-0.06000
28.15256,0.01273,4.11366,0.00160,-0.03184,0.29995,0.00000,0.00769,-0.07716,1.16217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01904,-0.00224,0.00000,-0.07000
28.17834,0.01212,4.11366,-0.00128,-0.02318,0.28132,0.00000,0.05606,-0.18818,0.95752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01704,-0.00210,0.00000,-0.06000
28.20513,0.01314,4.11366,0.00506,-0.01599,0.27673,0.00000,0.04520,-0.01531,1.00064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01496,-0.00163,0.00000,-0.08000
28.23260,0.01154,3.68176,0.01004,-0.00999,0.28956,0.00000,0.02440,-0.05411,1.07476,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01892,-0.00213,0.00000,-0.07000
28.26135,0.01371,3.68176,0.01036,-0.00509,0.28422,0.00000,-0.01183,-0.12749,0.94745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01752,-0.00193,0.00000,-0.07000
28.28389,0.01132,3.68176,0.01372,0.00006,0.27841,0.00000,0.02849,-0.04819,1.03389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,-0.00152,0.00000,-0.08000
28.30979,0.01211,3.68176,0.01958,0.00580,0.26803,0.00000,0.01232,-0.00018,0.92391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01275,-0.00090,0.00000,-0.07000
28.33371,0.01132,3.68176,0.03016,0.01084,0.23993,0.00000,-0.06460,0.11175,0.90981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00820,0.00016,0.00000,-0.07000
28.36015,0.01209,3.68176,0.03107,0.01772,0.23398,0.00000,-0.03379,-0.07399,1.09843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00626,0.00046,0.00000,-0.07000
28.38648,0.01314,3.68176,0.03369,0.02462,0.22451,0.00000,-0.05899,-0.02568,0.89981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00381,0.00090,0.00000,-0.07000
28.41119,0.01181,3.92878,0.04622,0.03147,0.19671,0.00000,0.07716,0.21118,1.09623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00113,0.00185,0.00000,-0.08000
28.43667,0.01150,3.92878,0.04896,0.03894,0.19534,0.00000,0.03855,0.00683,1.04670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00290,0.00217,0.00000,-0.08000
28.46403,0.01279,3.92878,0.04547,0.04421,0.15502,0.00000,-0.08113,-0.08076,0.80422,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00554,0.00238,0.00000,-0.08000
28.48247,0.01172,3.92878,0.04876,0.04695,0.13670,0.00000,0.11468,0.06838,1.00180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00742,0.00273,0.00000,-0.08000
28.51020,0.01257,3.92878,0.05290,0.05179,0.12402,0.00000,0.07088,0.06930,1.10007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00948,0.00315,0.00000,-0.08000
28.53681,0.01186,3.92878,0.05475,0.05661,0.08447,0.00000,0.06820,0.04215,0.91390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01267,0.00362,0.00000,-0.07000
28.56315,0.01340,3.92878,0.05482,0.06065,0.06065,0.00000,0.08241,0.02757,1.03712,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01467,0.00387,0.00000,-0.07000
28.58717,0.01165,4.18706,0.05336,0.06345,0.04385,0.00000,0.10821,0.00494,1.00205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01358,0.00334,0.00000,-0.06000
28.61474,0.01148,4.18706,0.05151,0.06558,0.02018,0.00000,0.06881,0.00604,1.01888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01479,0.00342,0.00000,-0.08000
28.64083,0.01194,4.18706,0.04070,0.06713,0.00979,0.00000,0.03800,-0.16586,0.96825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01443,0.00303,0.00000,-0.08000
28.66901,0.01356,4.18706,0.04317,0.06702,-0.02625,0.00000,0.07466,0.10510,1.00760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01624,0.00333,0.00000,-0.08000
28.69272,0.01260,4.18706,0.04277,0.06476,-0.03556,0.00000,0.09778,0.05893,1.13137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01625,0.00331,0.00000,-0.06000
28.71749,0.01170,4.18706,0.04123,0.06241,-0.05114,0.00000,-0.02135,0.03105,0.86425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01641,0.00328,0.00000,-0.08000
28.74449,0.01225,4.18706,0.03791,0.05881,-0.08458,0.00000,0.08650,0.01726,0.96807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01698,0.00324,0.00000,-0.08000
28.77185,0.01224,3.70540,0.03260,0.05641,-0.09206,0.00000,-0.07503,-0.02397,1.10660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02237,0.00435,0.00000,-0.08000
28.79843,0.01207,3.70540,0.02482,0.05530,-0.07863,0.00000,0.05106,-0.07710,0.94245,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02007,0.00372,0.00000,-0.08000
28.81974,0.01094,3.70540,0.02343,0.05397,-0.10917,0.00000,-0.05453,0.04203,1.02169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02149,0.00385,0.00000,-0.08000
28.84618,0.01077,3.70540,0.01885,0.05281,-0.10611,0.00000,0.03520,-0.01397,0.89463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02034,0.00351,0.00000,-0.08000
28.87128,0.01211,3.70540,0.01528,0.05174,-0.12154,0.00000,-0.04264,0.00445,0.84759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02052,0.00338,0.00000,-0.05000
28.89276,0.01224,3.70540,0.01496,0.04919,-0.13879,0.00000,0.04056,0.07070,1.06402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02104,0.00344,0.00000,-0.08000
28.91827,0.01150,3.70540,0.01336,0.04729,-0.15575,0.00000,-0.06924,0.05453,0.91927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02146,0.00343,0.00000,-0.07000
28.94725,0.01320,3.70540,0.01354,0.04472,-0.16460,0.00000,0.02074,0.10522,1.00577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.02152,0.00344,0.00000,-0.08000
28.97587,0.01343,3.91152,0.00771,0.03937,-0.17025,0.00000,-0.01104,-0.01183,1.16053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01726,0.00248,0.00000,-0.08000
28.99973,0.01248,3.91152,-0.00145,0.03311,-0.17651,0.00000,0.02098,-0.08156,0.87700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01528,0.00189,0.00000,-0.07000
29.02344,0.01192,3.91152,-0.00912,0.02734,-0.18873,0.00000,0.03233,-0.07222,0.98667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01390,0.00142,0.00000,-0.08000
29.04854,0.01177,3.91152,-0.00985,0.02055,-0.17270,0.00000,0.02501,0.05795,0.97447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01171,0.00112,0.00000,-0.08000
29.07206,0.01205,3.91152,-0.01742,0.01540,-0.17651,0.00000,0.08046,-0.08058,0.97960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01001,0.00062,0.00000,-0.08000
29.09321,0.01235,3.91152,-0.01810,0.01220,-0.19744,0.00000,-0.03684,0.05081,1.05542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01046,0.00065,0.00000,-0.08000
29.11828,0.01119,3.91152,-0.02301,0.00948,-0.17285,0.00000,-0.02672,-0.03068,0.92342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00802,0.00016,0.00000,-0.09000
29.14692,0.01338,4.15915,-0.02854,0.00609,-0.18400,0.00000,0.08760,-0.03849,1.00369,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00638,-0.00018,0.00000,-0.08000
29.17100,0.01214,4.15915,-0.03093,0.00317,-0.16384,0.00000,0.09614,0.00238,1.12277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00475,-0.00045,0.00000,-0.08000
29.19359,0.01236,4.15915,-0.03854,0.00221,-0.17819,0.00000,-0.10394,-0.09534,0.83161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00447,-0.00073,0.00000,-0.07000
29.22080,0.01264,4.15915,-0.03672,-0.00048,-0.20202,0.00000,0.07125,0.12047,1.11258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00529,-0.00058,0.00000,-0.08000
29.24749,0.01314,4.15915,-0.03914,-0.00286,-0.19453,0.00000,-0.03398,0.01080,1.09605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00432,-0.00077,0.00000,-0.08000
29.27369,0.01242,4.15915,-0.04477,-0.00713,-0.21668,0.00000,-0.02922,-0.03074,0.80868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00404,-0.00099,0.00000,-0.08000
29.29606,0.01212,4.15915,-0.04528,-0.01166,-0.23393,0.00000,0.02605,0.03941,0.97386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00403,-0.00101,0.00000,-0.08000
29.32217,0.01310,4.15915,-0.04966,-0.01777,-0.21973,0.00000,0.03166,-0.02464,1.01419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00195,-0.00140,0.00000,-0.08000
29.34719,0.01334,3.70044,-0.05189,-0.02457,-0.22217,0.00000,-0.06381,0.00567,0.84595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00072,-0.00206,0.00000,-0.08000
29.37174,0.01221,3.70044,-0.05389,-0.03320,-0.20614,0.00000,-0.03361,0.01488,1.16400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00237,-0.00256,0.00000,-0.07000
29.39778,0.01244,3.70044,-0.05313,-0.03920,-0.18369,0.00000,0.01488,0.04240,0.90103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00488,-0.00286,0.00000,-0.08000
29.42459,0.01139,3.70044,-0.05267,-0.04503,-0.17377,0.00000,0.04209,0.05051,1.01748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00661,-0.00307,0.00000,-0.07000
29.45052,0.01151,3.70044,-0.05995,-0.04843,-0.17712,0.00000,-0.03764,-0.11370,1.01425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00825,-0.00360,0.00000,-0.08000
29.47505,0.01058,3.70044,-0.05863,-0.05109,-0.18491,0.00000,0.02519,0.04526,0.84772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00809,-0.00352,0.00000,-0.08000
29.50116,0.01247,3.70044,-0.05541,-0.05491,-0.19912,0.00000,-0.05533,0.10419,1.09361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00746,-0.00330,0.00000,-0.07000
29.52845,0.01200,3.86862,-0.05115,-0.06184,-0.17438,0.00000,0.08406,0.12639,0.97411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00873,-0.00306,0.00000,-0.07000
29.55440,0.01172,3.86862,-0.04266,-0.06943,-0.14887,0.00000,0.07564,0.18147,0.92799,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01042,-0.00296,0.00000,-0.08000
29.57836,0.01053,3.86862,-0.04394,-0.07628,-0.12704,0.00000,0.09223,-0.01232,1.17083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01307,-0.00335,0.00000,-0.08000
29.60604,0.01305,3.86862,-0.04665,-0.08123,-0.07023,0.00000,0.01440,-0.05161,0.82307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01749,-0.00402,0.00000,-0.08000
29.63284,0.01157,3.86862,-0.04617,-0.08446,0.01361,0.00000,-0.02483,-0.05234,1.18157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02265,-0.00466,0.00000,-0.09000
29.66038,0.01243,3.86862,-0.04961,-0.08624,0.03973,0.00000,-0.09577,-0.14274,1.04139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02488,-0.00508,0.00000,-0.06000
29.68693,0.01279,3.86862,-0.04401,-0.08363,0.05668,0.00000,-0.07668,0.02672,0.75780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02458,-0.00483,0.00000,-0.08000
29.70907,0.01178,4.09320,-0.03427,-0.07995,0.17717,0.00000,0.12767,0.09089,1.24824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02544,-0.00425,0.00000,-0.09000
29.73543,0.01187,4.09320,-0.02504,-0.07562,0.24146,0.00000,0.03184,0.02605,0.90286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02674,-0.00409,0.00000,-0.06000
29.75829,0.01192,4.09320,-0.01501,-0.06795,0.27612,0.00000,-0.08766,0.04508,0.81045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02601,-0.00366,0.00000,-0.07000
29.78203,0.01257,4.09320,-0.01060,-0.05833,0.32102,0.00000,-0.05411,-0.08924,1.24391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02603,-0.00352,0.00000,-0.08000
29.80708,0.01211,4.09320,-0.00974,-0.04987,0.34210,0.00000,0.02495,-0.14616,1.02212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02550,-0.00342,0.00000,-0.07000
29.83290,0.01143,4.09320,0.00136,-0.03934,0.35767,0.00000,0.06679,0.01879,0.81978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02327,-0.00278,0.00000,-0.08000
29.85965,0.01265,4.09320,0.00614,-0.03037,0.37294,0.00000,0.05051,-0.10242,1.09916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02197,-0.00246,0.00000,-0.07000
29.88429,0.01095,4.09320,0.01496,-0.02168,0.37982,0.00000,0.09589,0.00439,0.92482,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01988,-0.00190,0.00000,-0.06000
29.91187,0.01262,3.65075,0.02136,-0.01265,0.40058,0.00000,-0.02367,-0.06478,1.04450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02531,-0.00253,0.00000,-0.08000
29.93815,0.01262,3.65075,0.02895,-0.00345,0.39814,0.00000,0.02025,-0.02611,1.01833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02195,-0.00175,0.00000,-0.08000
29.96406,0.01175,3.65075,0.03392,0.00665,0.40196,0.00000,-0.00842,-0.06332,0.85870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01926,-0.00117,0.00000,-0.07000
29.99244,0.01349,3.65075,0.04055,0.01803,0.39112,0.00000,0.03233,-0.04727,1.05298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01505,-0.00032,0.00000,-0.07000
30.01575,0.01201,3.65075,0.04434,0.02663,0.34484,0.00000,-0.02263,-0.03422,0.93641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00958,0.00059,0.00000,-0.08000
30.04304,0.01227,3.65075,0.04445,0.03609,0.30361,0.00000,-0.00598,-0.10693,0.96398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00489,0.00123,0.00000,-0.07000
30.07215,0.01281,3.65075,0.04898,0.04514,0.26162,0.00000,-0.03666,-0.00945,1.07634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00052,0.00216,0.00000,-0.08000
30.09836,0.01233,3.96113,0.05090,0.05168,0.22176,0.00000,-0.02330,-0.02416,1.03834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00399,0.00234,0.00000,-0.07000
30.12101,0.01250,3.96113,0.04746,0.05720,0.16617,0.00000,0.00738,-0.10431,1.16156,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00741,0.00265,0.00000,-0.08000
30.14766,0.01220,3.96113,0.04535,0.06173,0.12066,0.00000,0.07393,-0.04825,0.86376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01031,0.00294,0.00000,-0.08000
30.17562,0.01218,3.96113,0.02926,0.06399,0.08829,0.00000,0.04380,-0.29689,0.88358,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01042,0.00237,0.00000,-0.07000
30.20352,0.01325,3.96113,0.03023,0.06552,0.03148,0.00000,-0.00732,0.03764,1.16278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01374,0.00282,0.00000,-0.07000
30.22654,0.01104,3.96113,0.03195,0.06719,0.02598,0.00000,-0.05161,0.05344,1.00595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01453,0.00298,0.00000,-0.08000
30.25213,0.01253,3.96113,0.03805,0.06759,0.00720,0.00000,0.08772,0.15268,1.00302,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01631,0.00342,0.00000,-0.08000
30.27918,0.01200,4.16314,0.03373,0.06708,0.02583,0.00000,0.13005,-0.06265,0.99948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01318,0.00268,0.00000,-0.08000
30.30712,0.01302,4.16314,0.02872,0.06705,-0.02472,0.00000,0.08955,-0.05112,0.94635,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01494,0.00272,0.00000,-0.08000
30.33478,0.01110,4.16314,0.02358,0.06719,-0.04472,0.00000,0.02489,-0.05655,1.13003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01534,0.00260,0.00000,-0.06000
30.36428,0.01214,4.16314,0.01840,0.06725,-0.06855,0.00000,0.04538,-0.03928,0.94337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01590,0.00250,0.00000,-0.08000
30.38981,0.01102,4.16314,0.01666,0.06555,-0.06183,0.00000,0.20222,0.01427,1.08159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01514,0.00235,0.00000,-0.08000
30.41673,0.01279,4.16314,0.01880,0.06419,-0.08199,0.00000,-0.06307,0.09656,0.95288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01604,0.00253,0.00000,-0.07000
30.44161,0.01143,4.16314,0.01153,0.06295,-0.07649,0.00000,0.12883,-0.08540,0.94526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01486,0.00215,0.00000,-0.08000
30.46914,0.01133,3.65718,0.00769,0.06034,-0.09008,0.00000,-0.13743,-0.01952,1.06494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01972,0.00300,0.00000,-0.08000
30.49543,0.01129,3.65718,0.00251,0.05635,-0.07893,0.00000,0.09180,-0.05362,0.94623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01730,0.00245,0.00000,-0.08000
30.52327,0.01283,3.65718,0.00258,0.05301,-0.09558,0.00000,-0.10644,0.05283,0.99046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01770,0.00251,0.00000,-0.06000
30.54708,0.01183,3.65718,-0.00135,0.05018,-0.10779,0.00000,-0.01684,-0.02605,1.01577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01725,0.00228,0.00000,-0.08000
30.57519,0.01139,3.65718,-0.00611,0.04828,-0.10703,0.00000,-0.06698,-0.03928,0.96234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01601,0.00191,0.00000,-0.08000
30.60113,0.01165,3.65718,-0.00791,0.04605,-0.11635,0.00000,0.04014,0.01720,1.03907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01585,0.00182,0.00000,-0.07000
30.62560,0.01242,3.65718,-0.00484,0.04412,-0.13375,0.00000,-0.08955,0.10583,0.95123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01710,0.00211,0.00000,-0.07000
30.65323,0.01265,3.91075,-0.00839,0.03994,-0.13818,0.00000,0.07985,0.00024,1.00650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01360,0.00141,0.00000,-0.08000
30.67817,0.01179,3.91075,-0.00678,0.03543,-0.15559,0.00000,-0.03501,0.10834,1.07439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01391,0.00151,0.00000,-0.06000
30.70205,0.01222,3.91075,-0.01238,0.03034,-0.13284,0.00000,0.10657,-0.05313,0.88993,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01105,0.00094,0.00000,-0.07000
30.72773,0.01215,3.91075,-0.01554,0.02502,-0.15697,0.00000,0.05020,-0.00482,1.01882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01097,0.00081,0.00000,-0.08000
30.75508,0.01189,3.91075,-0.02169,0.01956,-0.15544,0.00000,0.04972,-0.05411,1.02327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00910,0.00035,0.00000,-0.08000
30.78195,0.01196,3.91075,-0.02176,0.01576,-0.17147,0.00000,0.01946,0.05392,0.90371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00925,0.00037,0.00000,-0.05000
30.80827,0.01289,3.91075,-0.02297,0.01010,-0.14826,0.00000,0.01208,0.02867,1.00650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00683,0.00001,0.00000,-0.08000
30.83362,0.01286,4.18124,-0.02850,0.00359,-0.16033,0.00000,0.05673,-0.05301,1.01120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00486,-0.00035,0.00000,-0.06000
